dataset,model,balancing,feature_selection,dimred,tuning,max_mem,time
credit_card_clients,Reweighing,False,False,False,True,710.895,9.216
credit_card_clients,LFR,False,False,False,True,1257.703,4242.054
credit_card_clients,DisparateImpactRemover,False,False,False,True,928.945,36.79
credit_card_clients,Fair-SMOTE,False,False,False,True,966.418,251.316
credit_card_clients,FairSSL-xT,False,False,False,True,1032.418,205.386
credit_card_clients,FairSSL-Lx,False,False,False,True,1121.391,228.114
credit_card_clients,LTDD,False,False,False,True,714.152,10.565
credit_card_clients,PrejudiceRemover,False,False,False,True,898.141,175.837
credit_card_clients,SquaredDifferenceFairLogistic,False,False,False,True,4195.078,103.075
credit_card_clients,FairnessConstraintModel,False,False,False,True,1357.059,109.607
credit_card_clients,DisparateMistreatmentModel,False,False,False,True,1548.438,545.801
credit_card_clients,ConvexFrameworkModel,False,False,False,True,25291.844,2417.295
credit_card_clients,HSICLinearRegression,False,False,False,True,771.555,15.627
credit_card_clients,GerryFairClassifier,False,False,False,True,802.383,22.109
credit_card_clients,AdversarialDebiasing,False,False,False,True,781.043,63.906
credit_card_clients,ExponentiatedGradientReduction,False,False,False,True,733.316,122.288
credit_card_clients,GridSearchReduction,False,False,False,True,768.797,69.889
credit_card_clients,MetaFairClassifier,False,False,False,True,857.23,21.65
credit_card_clients,AdaFair,False,False,False,True,1016.438,2006.136
credit_card_clients,FAGTB,False,False,False,True,1204.68,2107.006
credit_card_clients,HGR,False,False,False,True,874.098,1077.453
credit_card_clients,FairDummies,False,False,False,True,992.355,2531.666
credit_card_clients,GeneralFairERM,False,False,False,True,1209.277,60.712
credit_card_clients,MultiAdversarialDebiasing,False,False,False,True,890.602,452.432
credit_card_clients,FairGeneralizedLinearModel,False,False,False,True,12920.797,331.665
credit_card_clients,GradualCompatibility,False,False,False,True,1459.707,7638.209
credit_card_clients,GetFair,False,False,False,True,1033.363,1508.971
credit_card_clients,RejectOptionClassification,False,False,False,True,3403.055,130.62
credit_card_clients,EqOddsPostprocessing,False,False,False,True,718.738,10.293
credit_card_clients,CalibratedEqOddsPostprocessing,False,False,False,True,726.047,10.232
credit_card_clients,JiangNachum,False,False,False,True,1041.223,178.382
credit_card_clients,DPAbstention,False,False,False,True,17606.266,265.698
credit_card_clients,FairBayesDPP,False,False,False,True,1463.543,1022.489
credit_card_clients,FaX,False,False,False,True,735.672,10.295
credit_card_clients,LevEqOpp,False,False,False,True,731.039,14.723
credit_card_clients,fairret,False,False,False,True,1007.355,953.222
credit_card_clients,PFR,False,False,False,True,12072.723,884.148
credit_card_clients,FairRR,False,False,False,True,871.246,20.008
credit_card_clients,GroupDebias,False,False,False,True,920.586,550.874
credit_card_clients,FS,False,False,False,True,783.863,27.085
credit_card_clients,iFlipper,False,False,False,True,7970.738,687.145
credit_card_clients,LFR,False,False,False,False,795.059,63.235
credit_card_clients,Fair-SMOTE,False,False,False,False,791.66,43.001
credit_card_clients,FairSSL-xT,False,False,False,False,810.824,22.334
credit_card_clients,FairSSL-Lx,False,False,False,False,847.375,22.684
credit_card_clients,PrejudiceRemover,False,False,False,False,870.996,44.132
credit_card_clients,SquaredDifferenceFairLogistic,False,False,False,False,4124.012,18.444
credit_card_clients,FairnessConstraintModel,False,False,False,False,1057.535,20.312
credit_card_clients,DisparateMistreatmentModel,False,False,False,False,1425.195,243.388
credit_card_clients,ConvexFrameworkModel,False,False,False,False,22112.375,152.749
credit_card_clients,FAGTB,False,False,False,False,755.797,82.417
credit_card_clients,HGR,False,False,False,False,811.578,57.765
credit_card_clients,FairDummies,False,False,False,False,738.145,67.585
credit_card_clients,FairGeneralizedLinearModel,False,False,False,False,12803.496,28.292
credit_card_clients,GetFair,False,False,False,False,820.742,244.853
credit_card_clients,RejectOptionClassification,False,False,False,False,1362.883,40.761
credit_card_clients,DPAbstention,False,False,False,False,17536.016,38.541
credit_card_clients,FairBayesDPP,False,False,False,False,1439.395,279.851
credit_card_clients,fairret,False,False,False,False,763.336,34.424
credit_card_clients,PFR,False,False,False,False,8607.145,62.476
credit_card_clients,iFlipper,False,False,False,False,5140.672,92.951
credit_card_clients,LFR,False,False,True,False,802.906,63.45
credit_card_clients,Fair-SMOTE,False,False,True,False,794.266,42.768
credit_card_clients,FairSSL-xT,False,False,True,False,806.461,22.001
credit_card_clients,FairSSL-Lx,False,False,True,False,854.594,22.751
credit_card_clients,PrejudiceRemover,False,False,True,False,878.121,44.518
credit_card_clients,SquaredDifferenceFairLogistic,False,False,True,False,3935.016,18.45
credit_card_clients,FairnessConstraintModel,False,False,True,False,1096.637,20.041
credit_card_clients,DisparateMistreatmentModel,False,False,True,False,1389.977,229.272
credit_card_clients,ConvexFrameworkModel,False,False,True,False,23287.301,126.102
credit_card_clients,FAGTB,False,False,True,False,776.289,154.574
credit_card_clients,HGR,False,False,True,False,829.164,56.688
credit_card_clients,FairDummies,False,False,True,False,738.734,68.795
credit_card_clients,FairGeneralizedLinearModel,False,False,True,False,12320.453,26.725
credit_card_clients,GetFair,False,False,True,False,831.84,249.567
credit_card_clients,RejectOptionClassification,False,False,True,False,1370.172,40.896
credit_card_clients,DPAbstention,False,False,True,False,17549.227,38.084
credit_card_clients,FairBayesDPP,False,False,True,False,1436.43,287.03
credit_card_clients,fairret,False,False,True,False,758.84,34.361
credit_card_clients,PFR,False,False,True,False,8614.434,61.192
credit_card_clients,iFlipper,False,False,True,False,5137.328,80.02
credit_card_clients,LFR,False,VT,False,False,804.57,67.426
credit_card_clients,Fair-SMOTE,False,VT,False,False,798.91,43.261
credit_card_clients,FairSSL-xT,False,VT,False,False,804.969,22.333
credit_card_clients,FairSSL-Lx,False,VT,False,False,836.0,22.426
credit_card_clients,PrejudiceRemover,False,VT,False,False,879.59,44.141
credit_card_clients,SquaredDifferenceFairLogistic,False,VT,False,False,4156.41,18.248
credit_card_clients,FairnessConstraintModel,False,VT,False,False,1109.695,20.921
credit_card_clients,DisparateMistreatmentModel,False,VT,False,False,1442.02,244.769
credit_card_clients,ConvexFrameworkModel,False,VT,False,False,24738.996,125.972
credit_card_clients,FAGTB,False,VT,False,False,751.016,82.93
credit_card_clients,HGR,False,VT,False,False,808.176,55.162
credit_card_clients,FairDummies,False,VT,False,False,744.738,67.542
credit_card_clients,FairGeneralizedLinearModel,False,VT,False,False,12714.441,27.708
credit_card_clients,GetFair,False,VT,False,False,833.555,242.682
credit_card_clients,RejectOptionClassification,False,VT,False,False,1361.68,40.9
credit_card_clients,DPAbstention,False,VT,False,False,17431.453,38.478
credit_card_clients,FairBayesDPP,False,VT,False,False,1434.594,280.61
credit_card_clients,fairret,False,VT,False,False,748.633,34.511
credit_card_clients,PFR,False,VT,False,False,8625.469,61.885
credit_card_clients,iFlipper,False,VT,False,False,5126.242,92.086
credit_card_clients,LFR,False,VT,True,False,818.812,65.59
credit_card_clients,Fair-SMOTE,False,VT,True,False,803.477,43.383
credit_card_clients,FairSSL-xT,False,VT,True,False,812.461,22.246
credit_card_clients,FairSSL-Lx,False,VT,True,False,856.27,22.676
credit_card_clients,PrejudiceRemover,False,VT,True,False,901.324,44.08
credit_card_clients,SquaredDifferenceFairLogistic,False,VT,True,False,4141.625,18.911
credit_card_clients,FairnessConstraintModel,False,VT,True,False,1057.551,20.041
credit_card_clients,DisparateMistreatmentModel,False,VT,True,False,1428.895,227.77
credit_card_clients,ConvexFrameworkModel,False,VT,True,False,24832.445,120.269
credit_card_clients,FAGTB,False,VT,True,False,764.707,156.273
credit_card_clients,HGR,False,VT,True,False,819.832,56.038
credit_card_clients,FairDummies,False,VT,True,False,754.062,71.144
credit_card_clients,FairGeneralizedLinearModel,False,VT,True,False,12254.121,28.593
credit_card_clients,GetFair,False,VT,True,False,833.113,235.252
credit_card_clients,RejectOptionClassification,False,VT,True,False,1377.727,42.696
credit_card_clients,DPAbstention,False,VT,True,False,17564.078,38.573
credit_card_clients,FairBayesDPP,False,VT,True,False,1421.652,285.85
credit_card_clients,fairret,False,VT,True,False,761.371,34.542
credit_card_clients,PFR,False,VT,True,False,8611.203,61.097
credit_card_clients,iFlipper,False,VT,True,False,5161.586,81.781
credit_card_clients,LFR,False,RFECV,False,False,762.82,38.476
credit_card_clients,Fair-SMOTE,False,RFECV,False,False,764.312,35.982
credit_card_clients,FairSSL-xT,False,RFECV,False,False,766.461,27.937
credit_card_clients,FairSSL-Lx,False,RFECV,False,False,802.316,28.366
credit_card_clients,PrejudiceRemover,False,RFECV,False,False,821.441,51.438
credit_card_clients,SquaredDifferenceFairLogistic,False,RFECV,False,False,4130.062,26.349
credit_card_clients,FairnessConstraintModel,False,RFECV,False,False,931.438,24.938
credit_card_clients,DisparateMistreatmentModel,False,RFECV,False,False,1445.203,93.547
credit_card_clients,ConvexFrameworkModel,False,RFECV,False,False,5822.453,28.65
credit_card_clients,FAGTB,False,RFECV,False,False,764.5,21.673
credit_card_clients,HGR,False,RFECV,False,False,779.453,71.175
credit_card_clients,FairDummies,False,RFECV,False,False,746.602,75.697
credit_card_clients,FairGeneralizedLinearModel,False,RFECV,False,False,4228.254,24.655
credit_card_clients,GetFair,False,RFECV,False,False,822.125,207.135
credit_card_clients,RejectOptionClassification,False,RFECV,False,False,1326.102,46.687
credit_card_clients,DPAbstention,False,RFECV,False,False,17481.605,35.225
credit_card_clients,FairBayesDPP,False,RFECV,False,False,1419.152,321.805
credit_card_clients,fairret,False,RFECV,False,False,773.273,43.015
credit_card_clients,PFR,False,RFECV,False,False,8640.004,54.808
credit_card_clients,iFlipper,False,RFECV,False,False,5506.75,71.554
credit_card_clients,LFR,False,RFECV,True,False,817.555,62.44
credit_card_clients,Fair-SMOTE,False,RFECV,True,False,818.207,48.609
credit_card_clients,FairSSL-xT,False,RFECV,True,False,804.348,28.142
credit_card_clients,FairSSL-Lx,False,RFECV,True,False,842.773,28.575
credit_card_clients,PrejudiceRemover,False,RFECV,True,False,907.914,51.239
credit_card_clients,SquaredDifferenceFairLogistic,False,RFECV,True,False,4059.949,25.297
credit_card_clients,FairnessConstraintModel,False,RFECV,True,False,1035.02,23.977
credit_card_clients,DisparateMistreatmentModel,False,RFECV,True,False,1517.082,224.638
credit_card_clients,ConvexFrameworkModel,False,RFECV,True,False,24926.879,57.234
credit_card_clients,FAGTB,False,RFECV,True,False,787.164,123.114
credit_card_clients,HGR,False,RFECV,True,False,838.879,66.078
credit_card_clients,FairDummies,False,RFECV,True,False,798.352,74.812
credit_card_clients,FairGeneralizedLinearModel,False,RFECV,True,False,9052.191,30.645
credit_card_clients,GetFair,False,RFECV,True,False,852.316,258.339
credit_card_clients,RejectOptionClassification,False,RFECV,True,False,1363.738,47.018
credit_card_clients,DPAbstention,False,RFECV,True,False,17432.008,40.793
credit_card_clients,FairBayesDPP,False,RFECV,True,False,1447.559,277.812
credit_card_clients,fairret,False,RFECV,True,False,806.953,41.033
credit_card_clients,PFR,False,RFECV,True,False,8635.914,65.156
credit_card_clients,iFlipper,False,RFECV,True,False,5144.543,84.112
credit_card_clients,LFR,classic,False,False,False,865.176,105.876
credit_card_clients,Fair-SMOTE,classic,False,False,False,826.152,28.262
credit_card_clients,FairSSL-xT,classic,False,False,False,896.281,47.741
credit_card_clients,FairSSL-Lx,classic,False,False,False,1179.297,72.117
credit_card_clients,PrejudiceRemover,classic,False,False,False,989.762,62.381
credit_card_clients,SquaredDifferenceFairLogistic,classic,False,False,False,8796.496,34.668
credit_card_clients,FairnessConstraintModel,classic,False,False,False,1210.496,30.156
credit_card_clients,DisparateMistreatmentModel,classic,False,False,False,1771.508,265.533
credit_card_clients,ConvexFrameworkModel,classic,False,False,False,24738.504,501.192
credit_card_clients,FAGTB,classic,False,False,False,812.379,139.374
credit_card_clients,HGR,classic,False,False,False,864.508,84.511
credit_card_clients,FairDummies,classic,False,False,False,798.547,105.973
credit_card_clients,FairGeneralizedLinearModel,classic,False,False,False,22816.086,50.956
credit_card_clients,GetFair,classic,False,False,False,844.793,110.54
credit_card_clients,RejectOptionClassification,classic,False,False,False,1719.797,62.462
credit_card_clients,DPAbstention,classic,False,False,False,25383.844,91.306
credit_card_clients,FairBayesDPP,classic,False,False,False,2342.422,857.878
credit_card_clients,fairret,classic,False,False,False,792.555,54.825
credit_card_clients,PFR,classic,False,False,False,18332.668,133.016
credit_card_clients,iFlipper,classic,False,False,False,8639.047,211.042
credit_card_clients,LFR,classic,False,True,False,904.578,102.335
credit_card_clients,Fair-SMOTE,classic,False,True,False,852.461,28.658
credit_card_clients,FairSSL-xT,classic,False,True,False,910.746,55.09
credit_card_clients,FairSSL-Lx,classic,False,True,False,1312.418,93.526
credit_card_clients,PrejudiceRemover,classic,False,True,False,1022.051,70.849
credit_card_clients,SquaredDifferenceFairLogistic,classic,False,True,False,8810.262,35.877
credit_card_clients,FairnessConstraintModel,classic,False,True,False,1286.934,31.581
credit_card_clients,DisparateMistreatmentModel,classic,False,True,False,1785.258,200.087
credit_card_clients,ConvexFrameworkModel,classic,False,True,False,24212.574,484.287
credit_card_clients,FAGTB,classic,False,True,False,814.707,242.063
credit_card_clients,HGR,classic,False,True,False,884.449,92.118
credit_card_clients,FairDummies,classic,False,True,False,824.844,108.614
credit_card_clients,FairGeneralizedLinearModel,classic,False,True,False,21889.289,50.669
credit_card_clients,GetFair,classic,False,True,False,845.727,104.71
credit_card_clients,RejectOptionClassification,classic,False,True,False,1732.637,63.948
credit_card_clients,DPAbstention,classic,False,True,False,25006.145,96.24
credit_card_clients,FairBayesDPP,classic,False,True,False,2285.602,869.81
credit_card_clients,fairret,classic,False,True,False,823.91,54.07
credit_card_clients,PFR,classic,False,True,False,18315.844,132.337
credit_card_clients,iFlipper,classic,False,True,False,8724.113,539.826
credit_card_clients,LFR,classic,VT,False,False,889.875,94.901
credit_card_clients,Fair-SMOTE,classic,VT,False,False,848.102,23.818
credit_card_clients,FairSSL-xT,classic,VT,False,False,870.438,43.233
credit_card_clients,FairSSL-Lx,classic,VT,False,False,1197.285,63.423
credit_card_clients,PrejudiceRemover,classic,VT,False,False,956.086,58.963
credit_card_clients,SquaredDifferenceFairLogistic,classic,VT,False,False,8710.844,27.146
credit_card_clients,FairnessConstraintModel,classic,VT,False,False,1225.57,26.401
credit_card_clients,DisparateMistreatmentModel,classic,VT,False,False,1785.258,200.087
credit_card_clients,ConvexFrameworkModel,classic,VT,False,False,25703.055,561.523
credit_card_clients,FAGTB,classic,VT,False,False,801.941,125.638
credit_card_clients,HGR,classic,VT,False,False,845.469,71.258
credit_card_clients,FairDummies,classic,VT,False,False,783.453,89.634
credit_card_clients,FairGeneralizedLinearModel,classic,VT,False,False,22857.93,45.719
credit_card_clients,GetFair,classic,VT,False,False,895.168,121.702
credit_card_clients,RejectOptionClassification,classic,VT,False,False,1723.035,52.665
credit_card_clients,DPAbstention,classic,VT,False,False,25583.031,87.301
credit_card_clients,FairBayesDPP,classic,VT,False,False,2347.047,862.913
credit_card_clients,fairret,classic,VT,False,False,812.48,53.24
credit_card_clients,PFR,classic,VT,False,False,18338.051,129.474
credit_card_clients,iFlipper,classic,VT,False,False,8623.379,223.396
credit_card_clients,LFR,classic,VT,True,False,898.012,101.804
credit_card_clients,Fair-SMOTE,classic,VT,True,False,827.629,27.072
credit_card_clients,FairSSL-xT,classic,VT,True,False,892.676,53.58
credit_card_clients,FairSSL-Lx,classic,VT,True,False,1271.035,84.667
credit_card_clients,PrejudiceRemover,classic,VT,True,False,1007.543,59.36
credit_card_clients,SquaredDifferenceFairLogistic,classic,VT,True,False,8718.609,33.548
credit_card_clients,FairnessConstraintModel,classic,VT,True,False,1184.246,30.165
credit_card_clients,DisparateMistreatmentModel,classic,VT,True,False,1689.691,225.223
credit_card_clients,ConvexFrameworkModel,classic,VT,True,False,24714.742,473.911
credit_card_clients,FAGTB,classic,VT,True,False,822.93,236.903
credit_card_clients,HGR,classic,VT,True,False,874.184,84.039
credit_card_clients,FairDummies,classic,VT,True,False,797.871,106.276
credit_card_clients,FairGeneralizedLinearModel,classic,VT,True,False,21835.125,49.321
credit_card_clients,GetFair,classic,VT,True,False,860.621,197.963
credit_card_clients,RejectOptionClassification,classic,VT,True,False,1730.043,62.589
credit_card_clients,DPAbstention,classic,VT,True,False,25317.238,92.959
credit_card_clients,FairBayesDPP,classic,VT,True,False,2278.926,863.884
credit_card_clients,fairret,classic,VT,True,False,814.578,53.492
credit_card_clients,PFR,classic,VT,True,False,18318.844,128.186
credit_card_clients,iFlipper,classic,VT,True,False,8663.379,235.059
credit_card_clients,LFR,classic,RFECV,False,False,844.977,72.071
credit_card_clients,Fair-SMOTE,classic,RFECV,False,False,833.543,34.033
credit_card_clients,FairSSL-xT,classic,RFECV,False,False,823.008,64.799
credit_card_clients,FairSSL-Lx,classic,RFECV,False,False,1797.809,172.747
credit_card_clients,PrejudiceRemover,classic,RFECV,False,False,906.164,76.281
credit_card_clients,SquaredDifferenceFairLogistic,classic,RFECV,False,False,8846.867,37.824
credit_card_clients,FairnessConstraintModel,classic,RFECV,False,False,1025.871,33.568
credit_card_clients,DisparateMistreatmentModel,classic,RFECV,False,False,1709.094,338.759
credit_card_clients,ConvexFrameworkModel,classic,RFECV,False,False,14886.414,56.774
credit_card_clients,FAGTB,classic,RFECV,False,False,854.312,40.53
credit_card_clients,HGR,classic,RFECV,False,False,848.738,102.119
credit_card_clients,FairDummies,classic,RFECV,False,False,845.289,118.513
credit_card_clients,FairGeneralizedLinearModel,classic,RFECV,False,False,10283.062,43.996
credit_card_clients,GetFair,classic,RFECV,False,False,857.555,152.364
credit_card_clients,RejectOptionClassification,classic,RFECV,False,False,1665.312,73.08
credit_card_clients,DPAbstention,classic,RFECV,False,False,24827.242,90.121
credit_card_clients,FairBayesDPP,classic,RFECV,False,False,2283.141,906.214
credit_card_clients,fairret,classic,RFECV,False,False,864.211,64.557
credit_card_clients,PFR,classic,RFECV,False,False,18331.285,122.759
credit_card_clients,iFlipper,classic,RFECV,False,False,8714.633,155.041
credit_card_clients,LFR,classic,RFECV,True,False,969.312,105.23
credit_card_clients,Fair-SMOTE,classic,RFECV,True,False,872.781,34.12
credit_card_clients,FairSSL-xT,classic,RFECV,True,False,921.496,49.731
credit_card_clients,FairSSL-Lx,classic,RFECV,True,False,1269.578,81.237
credit_card_clients,PrejudiceRemover,classic,RFECV,True,False,1077.918,54.055
credit_card_clients,SquaredDifferenceFairLogistic,classic,RFECV,True,False,8664.0,40.813
credit_card_clients,FairnessConstraintModel,classic,RFECV,True,False,1331.41,36.654
credit_card_clients,DisparateMistreatmentModel,classic,RFECV,True,False,1862.785,199.594
credit_card_clients,ConvexFrameworkModel,classic,RFECV,True,False,26183.367,235.217
credit_card_clients,FAGTB,classic,RFECV,True,False,863.227,216.695
credit_card_clients,HGR,classic,RFECV,True,False,910.773,86.006
credit_card_clients,FairDummies,classic,RFECV,True,False,866.223,99.753
credit_card_clients,FairGeneralizedLinearModel,classic,RFECV,True,False,17269.637,50.582
credit_card_clients,GetFair,classic,RFECV,True,False,921.824,175.596
credit_card_clients,RejectOptionClassification,classic,RFECV,True,False,1726.973,64.567
credit_card_clients,DPAbstention,classic,RFECV,True,False,25776.672,97.996
credit_card_clients,FairBayesDPP,classic,RFECV,True,False,2254.68,801.444
credit_card_clients,fairret,classic,RFECV,True,False,910.871,65.765
credit_card_clients,PFR,classic,RFECV,True,False,18352.555,132.418
credit_card_clients,iFlipper,classic,RFECV,True,False,8677.984,283.439
credit_card_clients,LFR,protected,False,False,False,924.316,130.986
credit_card_clients,Fair-SMOTE,protected,False,False,False,857.98,30.533
credit_card_clients,FairSSL-xT,protected,False,False,False,965.82,60.938
credit_card_clients,FairSSL-Lx,protected,False,False,False,1249.965,85.033
credit_card_clients,PrejudiceRemover,protected,False,False,False,1036.812,93.098
credit_card_clients,SquaredDifferenceFairLogistic,protected,False,False,False,12177.629,56.0
credit_card_clients,FairnessConstraintModel,protected,False,False,False,1317.031,48.143
credit_card_clients,DisparateMistreatmentModel,protected,False,False,False,1993.426,560.063
credit_card_clients,ConvexFrameworkModel,protected,False,False,False,25532.48,872.131
credit_card_clients,FAGTB,protected,False,False,False,831.098,184.117
credit_card_clients,HGR,protected,False,False,False,905.809,115.105
credit_card_clients,FairDummies,protected,False,False,False,829.75,144.928
credit_card_clients,FairGeneralizedLinearModel,protected,False,False,False,25038.27,143.189
credit_card_clients,GetFair,protected,False,False,False,857.012,124.404
credit_card_clients,RejectOptionClassification,protected,False,False,False,1899.336,84.222
credit_card_clients,DPAbstention,protected,False,False,False,25154.438,146.163
credit_card_clients,FairBayesDPP,protected,False,False,False,2967.113,1174.617
credit_card_clients,fairret,protected,False,False,False,819.414,72.129
credit_card_clients,PFR,protected,False,False,False,24784.82,192.252
credit_card_clients,iFlipper,protected,False,False,False,10605.668,311.027
credit_card_clients,LFR,protected,False,True,False,942.316,118.695
credit_card_clients,Fair-SMOTE,protected,False,True,False,878.551,31.609
credit_card_clients,FairSSL-xT,protected,False,True,False,952.605,56.105
credit_card_clients,FairSSL-Lx,protected,False,True,False,1174.445,73.525
credit_card_clients,PrejudiceRemover,protected,False,True,False,1065.871,82.015
credit_card_clients,SquaredDifferenceFairLogistic,protected,False,True,False,12178.477,55.595
credit_card_clients,FairnessConstraintModel,protected,False,True,False,1306.367,45.935
credit_card_clients,DisparateMistreatmentModel,protected,False,True,False,2040.711,358.667
credit_card_clients,ConvexFrameworkModel,protected,False,True,False,24700.844,550.551
credit_card_clients,FAGTB,protected,False,True,False,845.863,255.68
credit_card_clients,HGR,protected,False,True,False,934.441,94.281
credit_card_clients,FairDummies,protected,False,True,False,852.48,120.713
credit_card_clients,FairGeneralizedLinearModel,protected,False,True,False,25432.328,128.16
credit_card_clients,GetFair,protected,False,True,False,938.621,220.612
credit_card_clients,RejectOptionClassification,protected,False,True,False,1927.992,72.022
credit_card_clients,DPAbstention,protected,False,True,False,25546.496,136.648
credit_card_clients,FairBayesDPP,protected,False,True,False,2898.953,1059.508
credit_card_clients,fairret,protected,False,True,False,878.898,67.501
credit_card_clients,PFR,protected,False,True,False,24635.141,159.979
credit_card_clients,iFlipper,protected,False,True,False,10654.707,346.662
credit_card_clients,LFR,protected,VT,False,False,929.84,123.842
credit_card_clients,Fair-SMOTE,protected,VT,False,False,855.09,24.88
credit_card_clients,FairSSL-xT,protected,VT,False,False,946.238,49.771
credit_card_clients,FairSSL-Lx,protected,VT,False,False,1197.082,70.849
credit_card_clients,PrejudiceRemover,protected,VT,False,False,1005.66,75.169
credit_card_clients,SquaredDifferenceFairLogistic,protected,VT,False,False,12120.062,48.867
credit_card_clients,FairnessConstraintModel,protected,VT,False,False,1407.305,39.718
credit_card_clients,DisparateMistreatmentModel,protected,VT,False,False,1965.926,504.837
credit_card_clients,ConvexFrameworkModel,protected,VT,False,False,24073.055,849.959
credit_card_clients,FAGTB,protected,VT,False,False,837.355,184.935
credit_card_clients,HGR,protected,VT,False,False,899.398,110.233
credit_card_clients,FairDummies,protected,VT,False,False,834.504,143.861
credit_card_clients,FairGeneralizedLinearModel,protected,VT,False,False,25236.02,138.189
credit_card_clients,GetFair,protected,VT,False,False,855.879,150.048
credit_card_clients,RejectOptionClassification,protected,VT,False,False,1899.238,83.393
credit_card_clients,DPAbstention,protected,VT,False,False,25376.348,143.868
credit_card_clients,FairBayesDPP,protected,VT,False,False,2946.625,1156.718
credit_card_clients,fairret,protected,VT,False,False,813.117,73.655
credit_card_clients,PFR,protected,VT,False,False,24684.625,189.187
credit_card_clients,iFlipper,protected,VT,False,False,10601.855,1028.343
credit_card_clients,LFR,protected,VT,True,False,950.383,130.14
credit_card_clients,Fair-SMOTE,protected,VT,True,False,894.195,29.502
